Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO019722,"Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt.","['130301821', '130301317', '130301918', '130301811', '130301892', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO038773,Går i stå i renseprogram Går i stå i renseprogram Går i stå i renseprogram Går i stå i renseprogram,"['130306183', '130302294', '130302403', '130302461']","[1.0, 3.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO004749,Der kommer vand tilbage i mælken. Helst efter 9:45 pga. morgenmad Der kommer vand tilbage i mælken. Helst efter 9:45 pga. morgenmad,"['130301923', '130302287']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO032378,"Doseringstiden er mærkelig ved shot, specielt dobbeltshot, og det kommer ud i enkelte dråber. Melder ""flow error"". Tevand er ok. Doseringstiden er mærkelig ved shot, specielt dobbeltshot, og det kommer ud i enkelte dråber. Melder ""flow error"". Tevand er ok.","['130301892', '130301273']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO042008,"Der løber vand ud under maskinen, når de trækker kaffe. De har nu slukket maskinen.",['130307140'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO025632,"Ønsker besøg hurtigst muligt, da de skal have et arrangement med 60 gæster i eftermiddag.
Tilbagevendende udfordring: Når de trykker på en drikke, registerer skærmen drikken under der, hvor de trykker.",['130301719'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO006499,Vil ikke suge mælk op,['130301893'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO018150,Der kommer retur vand i mælkebeholderen. så denne flyder over Der kommer retur vand i mælkebeholderen. så denne flyder over,"['130301715', 'X130302082']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO008511,laver 1/2 kopper på alle mælkedrikke laver 1/2 kopper på alle mælkedrikke laver 1/2 kopper på alle mælkedrikke,"['132000000', '130301922', '130302287']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO041179,"Kan ikke få renseprogram kørt færdigt. Forsøgt genstart, men står stille ved cleaning wait. ",['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO025898,Maskinen er utæt inde i maskinen. ,['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO012319,Flow-fejl. Flow-fejl. Flow-fejl. Flow-fejl.,"['130301364', '130301364', '130301421', '130301686']","[1, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO035550,Kommer med metallyd ved rens og brygning af kaffe.  Kommer med metallyd ved rens og brygning af kaffe. ,"['130301280R', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO020867,"Kunden melder den ""sorte ting"" man tager af hver aften for at rense den sidder fast.  Kunden melder den også er utæt foroven - Johnny har forsøgt at fixe før. Derudover melder maskinen fejl på steameren. Den virker periodisk ikke. Så skal maskinen slukkes og tændes.  Der skal også kigges på mundstykket hvor der kommer espresso ud. Kd har forsøgt rensning men det er som om blokaden sidder længere inde. Kunden melder den ""sorte ting"" man tager af hver aften for at rense den sidder fast.  Kunden melder den også er utæt foroven - Johnny har forsøgt at fixe før. Derudover melder maskinen fejl på steameren. Den virker periodisk ikke. Så skal maskinen slukkes og tændes.  Der skal også kigges på mundstykket hvor der kommer espresso ud. Kd har forsøgt rensning men det er som om blokaden sidder længere inde.","['130301860', '131000003R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO033497,"Der kommer vand ud, hvor koppen skal stå.
Vand i grymsebakken Der kommer vand ud, hvor koppen skal stå.
Vand i grymsebakken Der kommer vand ud, hvor koppen skal stå.
Vand i grymsebakken Der kommer vand ud, hvor koppen skal stå.
Vand i grymsebakken","['130302403', '130302350', '130302294', '130301976']","[2.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 380V,Nedbrud
WO012972,Beder om rensetabs og indsæt skuffe - Trods dette er gjort flere gange. Beder om rensetabs og indsæt skuffe - Trods dette er gjort flere gange.,"['130301624', '130301317']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO017377,"Den røde rensenøgle - den ""stav"" som den trykker ind, er knækket af.  Ikke selve nøglen, men delen på maskinen.  Vi skal derfor have maskinen tjekket ud og evt. udskiftet.  Maskinen kan ikke lave kaffe.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO046686,Maskinen er stadig utæt under rens.,['131000011R'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO004176,Kaffen er tynd og maskinen melder low milk selvom der er mælk i beholderen,['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO039642,"Skummer ikke mælken, når de vælger mælkedrikke, levere alm. mælk og en sjat vand til sidst. Har stået på i en uges tid, og har selv forsøgt ekstra rengøringsprogram og rengøring af udløbshovede, det har ikke hjulpet. Skummer ikke mælken, når de vælger mælkedrikke, levere alm. mælk og en sjat vand til sidst. Har stået på i en uges tid, og har selv forsøgt ekstra rengøringsprogram og rengøring af udløbshovede, det har ikke hjulpet.","['132000000', '130307140']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO030073,"Maskine vil ikke registrere mælken i beholderen. Afbryder renseprogram efter rengøringstep 3. Kunde har forsøgt genstart af maskine og renseprogram, uden held. Problemet har været der siden fredag. Maskine vil ikke registrere mælken i beholderen. Afbryder renseprogram efter rengøringstep 3. Kunde har forsøgt genstart af maskine og renseprogram, uden held. Problemet har været der siden fredag. Maskine vil ikke registrere mælken i beholderen. Afbryder renseprogram efter rengøringstep 3. Kunde har forsøgt genstart af maskine og renseprogram, uden held. Problemet har været der siden fredag.","['130304345', '130301114', '130302313']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO047983,Når den udlevere kaffe kommer der kaffe udover det hele fra sysser/udleveringshoved.,['130302221'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO001887,"Kommer kun vand ved kaffe, latte, espresso.
Opdatering: Hun har prøvet at køre rens, og nu kan hun slet ikke høre, at den kværner. Grumset der kommer ud, er helt tørt. Kommer kun vand ved kaffe, latte, espresso.
Opdatering: Hun har prøvet at køre rens, og nu kan hun slet ikke høre, at den kværner. Grumset der kommer ud, er helt tørt.","['130301318', '130301791']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO026928,Udtaget bag drybbakken ned til afløbet er utæt. Lækker ned under maskinen.,['130301421'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO013042,"Kaffen smager anderledes
Fylder kun halv kop latte.
 Kaffen smager anderledes
Fylder kun halv kop latte.
 Kaffen smager anderledes
Fylder kun halv kop latte.
","['130301535', '130301922', '132000000']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO017197,Giver vand når den skal give mælk Giver vand når den skal give mælk Giver vand når den skal give mælk,"['130302197', '130302294', '132000000']","[1.0, 4.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO017023,Melder: Piston error Melder: Piston error,"['130301624', '130301280']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO041158,Utæt. ,['130302173'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 RL 380V,Nedbrud
WO023999,Vand I grums bakke Vand I grums bakke Vand I grums bakke Vand I grums bakke Vand I grums bakke Vand I grums bakke Vand I grums bakke,"['130301892', '130301280', '130301128', '130301535', '131000007R', '130301127', '130301715']","[1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO008724,"Giver 1/2 kopper på mælkedrikke.
Lægger vand under maskinen",['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO044674,Maskinen vil ikke udlevere kakao.,['130302164'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO006362,Besk i smagen - vandet løber langsomt ud. Besk i smagen - vandet løber langsomt ud.,"['130301715', '132000000']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO041746,Vil ikke registrere rød rensenøgle. Forsøgt med genstart og den skulle være intakt. ,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO044168,"Ring og info tid for besøg.
Ligger til i Faaborg 8.45, 10.45, 12.45, 14.45, 16.45.
Der løber mælk ud af maskinen 2 forskellige steder når der tages drikke med mælk. Ring og info tid for besøg.
Ligger til i Faaborg 8.45, 10.45, 12.45, 14.45, 16.45.
Der løber mælk ud af maskinen 2 forskellige steder når der tages drikke med mælk.","['132000000', '130301209']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO011785,"Mælkekøler lækker mælk, og produkter med mælk bliver overfyldt Mælkekøler lækker mælk, og produkter med mælk bliver overfyldt Mælkekøler lækker mælk, og produkter med mælk bliver overfyldt","['130301535', '130301715', '130302366']","[2.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO049031,"Den vil ikke fuldføre rengøringsprogram, den vil ikke registrere rengøringsstabs
De har prøvet at fjerne taps og genstarte.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO001868,"Mail fra Kunde:
Hej
En af vores kaffemaskiner skummer ikke mælken.
Desuden er det ofte bare vand i kaffen i stedet for mælk.

Det vil jeg gerne have en ud og se på 
(Det er i køkkenet hos Nexus, det kan I oplyse, når I kommer, så viser vi hvor den står)

 Mail fra Kunde:
Hej
En af vores kaffemaskiner skummer ikke mælken.
Desuden er det ofte bare vand i kaffen i stedet for mælk.

Det vil jeg gerne have en ud og se på 
(Det er i køkkenet hos Nexus, det kan I oplyse, når I kommer, så viser vi hvor den står)

","['130302294', '130302366']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO014672,Der kommer mælk de forkerte steder Der kommer mælk de forkerte steder,"['132000000', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO021583,"Løbetider skifter. Det ene shot løber på 19 sekunder, det næste på 30 sekunder. Løbetider skifter. Det ene shot løber på 19 sekunder, det næste på 30 sekunder. Løbetider skifter. Det ene shot løber på 19 sekunder, det næste på 30 sekunder.","['130301811', '131000007R', '130301860']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO013890,"Ønsker besøg efter påske
Melder flow error på thevand og americano Ønsker besøg efter påske
Melder flow error på thevand og americano","['130302269', '130301327']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO043832,Melder periodisk flow error og larmer. ,['130302403'],[2.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO013306,"Suger ikke mælk op, har sug og div.
28/3 - Melder nu også flowerror Suger ikke mælk op, har sug og div.
28/3 - Melder nu også flowerror","['130301874', '132000000']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO046816,Melder at bønnebeholder 2 er tom. er påfyldt bønner.,['131000012R'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 230V,Nedbrud
WO049743,Melder vandflowfejl,['130302268'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO001685,Fra KE: Kan ikke køre rens. Fra KE: Kan ikke køre rens.,"['130301280', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO014273,Larmer meget når de brygger kaffe,['130301280'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO019663,Maskinen drypper mælk. Kunden kunne ikke oplyse hvor der drypper mælk fra. Derudover vil kunden gerne have frakoblet mælkekølet der står under maskinen så de kan få rengjort inde bagved det  Maskinen drypper mælk. Kunden kunne ikke oplyse hvor der drypper mælk fra. Derudover vil kunden gerne have frakoblet mælkekølet der står under maskinen så de kan få rengjort inde bagved det ,"['132000000', '130302194']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO012521,Halve kopper. ,['130301158'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO016866,"Der er fortsat problemer med kakaoen på maskinen, efter de havde besøg i sidste uge.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO042034,"Maskine tager relæ, egen elektriker mistænker defekt varmelegeme. Maskine tager relæ, egen elektriker mistænker defekt varmelegeme. Maskine tager relæ, egen elektriker mistænker defekt varmelegeme.","['130301338', '130301308', '130301917']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO008773,Maskinen lækker vand. ,['130305533'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO048581,"Kakao er stoppet til
Den er rengjort.",['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO007369,Fryser i kølet.,['130302425'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO051028,Melder at bønnebeholdere er tomme og kværner ikke. Har haft begge beholdere af og støvsuget under uden held.,['130301280R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO035316,"Siden sidste besøg (i denne uge) har de haft problemer med mælken. Maskinen skriver, at der ikke er mælk, selvom der er . De har genstartet og renset uden held.",['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO028890,"Kunden melder at løbetiden er meget lang, og svinger meget / svær at indstille.  Vil gerne have besøg i dag inden weekenden. Kunden melder at løbetiden er meget lang, og svinger meget / svær at indstille.  Vil gerne have besøg i dag inden weekenden. Kunden melder at løbetiden er meget lang, og svinger meget / svær at indstille.  Vil gerne have besøg i dag inden weekenden. Kunden melder at løbetiden er meget lang, og svinger meget / svær at indstille.  Vil gerne have besøg i dag inden weekenden. Kunden melder at løbetiden er meget lang, og svinger meget / svær at indstille.  Vil gerne have besøg i dag inden weekenden.","['130301280', '130301535', '130301175', '130302088', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO004577,Står og drypper under maskinen hele tiden.,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO035602,"Aftalt besøgstidspunkt med Gitte, er der 7.00 - 13.30
Ønsker ordentligt gennemgang af drift og rengøring.
Grumsudkast trænger til rengøring, kan ikke selv komme til.
Mælkeslanger trænger til udskiftning/ordentlig rensning.
Display blinker, maskine slukkes/tændes.",['130301845'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO029967,Slog sikring under rengørinsproces. Satte ny sikring i. Tændte maskinen og den slog sikring igen.,['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO013533,Lille latte er for kold - 53 grader Lille latte er for kold - 53 grader,"['130302193', '130302194']","[1, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO031725,"Den kan godt vente til næste uge, da der ikke er så mange på kontoret der.
Den siger nogle knald, når den giver kaffe.
Den virker. Den kan godt vente til næste uge, da der ikke er så mange på kontoret der.
Den siger nogle knald, når den giver kaffe.
Den virker. Den kan godt vente til næste uge, da der ikke er så mange på kontoret der.
Den siger nogle knald, når den giver kaffe.
Den virker.","['130301175R', '130301280R', '130301273']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO001202,Kaffemaskine lækker vand ved skyl og steam.,['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO021605,"Fejl tekst modtaget på mail: 
Hej,
I var fordi igår og tiles denne maskine, den hyler og brokker sig, så de tror den er samlet forkert. De ville sætte stor pris på hvis I kommer forbi I dag. 
",['130302192'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO016885,"Der kommer damp op, når de steamer.
Fjeder er gået eller faldet af. Der kommer damp op, når de steamer.
Fjeder er gået eller faldet af.","['130301329', '130301590']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO009474,"Lægger lidt vand inde i maskinen - kan ikke se, hvor det kommer fra.",['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO018971,Pind ved røde renseøgle er knækket,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO019659,Drypper fra grumsebakke der er helt fyldt op med vand ,['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO053688,"Mælkeslange er gul, gennemfører rengøring hver dag.",['130301428'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO003804,"Må meget gerne prioteres idag, da kunden har 200 gæster i morgen tidlig. Kontakt Mia 27510106 Må meget gerne prioteres idag, da kunden har 200 gæster i morgen tidlig. Kontakt Mia 27510106 Må meget gerne prioteres idag, da kunden har 200 gæster i morgen tidlig. Kontakt Mia 27510106 Må meget gerne prioteres idag, da kunden har 200 gæster i morgen tidlig. Kontakt Mia 27510106 Må meget gerne prioteres idag, da kunden har 200 gæster i morgen tidlig. Kontakt Mia 27510106","['130301280', '130301715', '130301175', '132000000', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO029353,Den siger en mislyd når de køre rengøring og laver kakao,['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO035528,"Meldte tidligere komponentfejl, kom pludseligt. Slukkede maskinen, nu melder den Fejl i statusenhed, produktregistreringsfejl  (10014) Meldte tidligere komponentfejl, kom pludseligt. Slukkede maskinen, nu melder den Fejl i statusenhed, produktregistreringsfejl  (10014) Meldte tidligere komponentfejl, kom pludseligt. Slukkede maskinen, nu melder den Fejl i statusenhed, produktregistreringsfejl  (10014)","['132000000', '130302294', '130302269']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
