Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO010937,"Når de trækker en kop kaffe, sprutter kaffen ud bag ved udløbet Når de trækker en kop kaffe, sprutter kaffen ud bag ved udløbet","['102128', '130301769']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO013610,Genkørsel. Fejlsøgning på maskine efter besøg i går. Kunden oplyser den slet ikke vil noget i dag. Genkørsel. Fejlsøgning på maskine efter besøg i går. Kunden oplyser den slet ikke vil noget i dag. Genkørsel. Fejlsøgning på maskine efter besøg i går. Kunden oplyser den slet ikke vil noget i dag.,"['130302268', '130302269', '132000000']","[1.0, 1.0, 1]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001625,"Mælkeslange er ulækker. Trænger til at blive skiftet.
De nævner noget med nogle rustne søm i køleskabet også.

De har håndværkere på besøg de næste 14 dage, så vil gerne vente med besøg til sidst i uge 24 (16, 17 eller 18 juni).",['130302068'],[1.0],Køleskab BW3,Nedbrud
WO037914,"Ønskes udført af JR - Tirsdag d. 05/12-23 Efter kl. 11.00. (Nanna er der fra kl.11.00-14.00). Ring til hende hvis tidspunkt ikke passer.
GENKØRSEL: Kunden døjer stadig med at kaffe bliver for tynd, samt mælkedrikke flyder over i kopperne. Se intern note.",['131000010R'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO009644,CD: Drypper med noget vand på bordet.,['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO008452,Melder bean hopper empty,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO004102,Der var is i køleskabet her til morgen. Dette blev fjernet. Nu giver den ikke mælk. + blå rensenøgle går stramt. ,['130302425'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO028089,"Den virker ikke, den skriver piston error, ligesom sidst.",['130301619'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO011717,Milk low - trods den er fyldt. ,['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000387,"Maskinen giver kun halv mængde mælk ved mælkedrikke. Hun synes, det ser ud til, at der er en revne foroven i mælkeslangen.",['130302227'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO032010,Stoppet til under mixerskål for kakao. Tragt er rengjort.,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO028022,"Der kommer vand i kaffegrumsbeholderen. Kalibrering af cappuccinoen, da den er meget tynd.",['130302388'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO035789,"Ring hvis det kan løses over telefonen, eller for at aftale tidspunkt for besøg.  Bedst om morgenen.  Maskinen vil ikke fuldføre rens, siger temperaturen er for høj.  Dette er sket efter at sikringerne har været gået et par gange.  De er 70 personer på kontoret uden kaffe lige nu. Ring hvis det kan løses over telefonen, eller for at aftale tidspunkt for besøg.  Bedst om morgenen.  Maskinen vil ikke fuldføre rens, siger temperaturen er for høj.  Dette er sket efter at sikringerne har været gået et par gange.  De er 70 personer på kontoret uden kaffe lige nu. Ring hvis det kan løses over telefonen, eller for at aftale tidspunkt for besøg.  Bedst om morgenen.  Maskinen vil ikke fuldføre rens, siger temperaturen er for høj.  Dette er sket efter at sikringerne har været gået et par gange.  De er 70 personer på kontoret uden kaffe lige nu.","['130306540', '130302173', '131000013R']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 2M TC 230V,Nedbrud
WO025502,Der kommer kun shot ud af den ene side.,['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO014849,"Har haft lukket for vandet. Men der er vand nu. Maskine har været slukket/tændt. Kan starte renseprogram, men registrere ikke røde rensenøgle får rensetabs. Har prøvet at starte renseprogram op flere gange uden held.",['130301596'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO031621,"Sejler kl.9.35 til 18.35.

Virker ikke, kan ikke uddybe. Er mailet ind til NCB. Starbucks afdeling er pt. lukket på båden.",['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034974,Drypper vand under maskine ved brygning af kaffe. Spildbakke er tømt. ,['130301785'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010857,Maskinen piver i cirka 10 sek. efter at have produceret espresso. Maskinen piver i cirka 10 sek. efter at have produceret espresso. Maskinen piver i cirka 10 sek. efter at have produceret espresso. Maskinen piver i cirka 10 sek. efter at have produceret espresso. Maskinen piver i cirka 10 sek. efter at have produceret espresso. Maskinen piver i cirka 10 sek. efter at have produceret espresso.,"['130301624', '130301892', '130301535', '130301522', '130301317', '102128']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO017913,Maskinen melder water flow error og kan ikke lave en fuld kop. Derudover flimre skærmen periodisk.,['130302403'],[2.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO014537,Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke,"['130302366', '130302294', '130302197', '130302194', '130302173']","[1.0, 3.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO046893,"utæt i venstre side.
Maskine er slukket",['130307140'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO009164,"fra mail: Efter kaffemaskinen er rengjort om aftenen står den som det er gjort, men når man kommer om morgenen, står den som om den ikke er det. Og det er kun de små rensetabs der skal i.",['130302031'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO028326,"Registrere ikke mælken, har gjort føler ren",['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO025771,"Ring for at info tid for besøg.
Piston error Ring for at info tid for besøg.
Piston error","['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO008024,"Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring.","['130302200', '130302244', '132000000', '130302268', '130302199', '130302269', '131000011R', '130302263']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO005096,Melder for lavt vandtryk Melder for lavt vandtryk,"['130301867', '130305536']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC1 inkl. køl,Nedbrud
WO051007,"Det er som om køleskabstemperaturen er for lav, deres mælk bliver sur og 
slangerne ""bliver helt slimede indvendigt"" (kundens ord)",['130302267'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO038254,Kaffemaskine blinker i display. Genstart er forsøgt.  ,['130300149'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO011315,Utæt ved træk af mælk,['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO030268,Mælk kommer meget voldsomt ud. Koppen vælter.,['130301704'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO004772,Den spilder vand og mælk ud af bunden.,['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO002564,Lægger en del vand under rens. Lægger en del vand under rens.,"['130302194', '130302733']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO027447,Den vil periodisk ikke steame og give vand.  Den vil periodisk ikke steame og give vand. ,"['130301811', '130301860']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO026506,Udløbshovede falder hele tiden ned. Udløbshovede falder hele tiden ned.,"['130301611', '130301728R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO047428,"Skærm er sort. Har prøvet genstart. Når maskine starter op, er der kortvarigt et lille lys i skærmen.",['130306027'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC extern grums,Nedbrud
WO025077,"Hvis mulig vil de gerne have besøg i dag, eller efter kl. 10 i morgen. Jeg har ikke lovet noget, da dagen er ved at være omme.
Den skriver stempel fejl.
Hun har prøvet og genstarte 3 gange.
Der kommer også kun Espresso og cappucino ud af 1 dysse.
Hun syndes heller ikke der er nok i kopperne Hvis mulig vil de gerne have besøg i dag, eller efter kl. 10 i morgen. Jeg har ikke lovet noget, da dagen er ved at være omme.
Den skriver stempel fejl.
Hun har prøvet og genstarte 3 gange.
Der kommer også kun Espresso og cappucino ud af 1 dysse.
Hun syndes heller ikke der er nok i kopperne","['130302403', '130301273']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO006696,Forstoppelse i maskinen. Kunde mistænker kaffebønne i kakao. ,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO009391,Mail fra CK: : Maskinen bliver ved med at slå sikringen fra. Der var tekniker på igår og han fik gang i maskinen men den har slået sikringen fra 4 gange siden. Lørdag aften er den slået fra og maskinen lugter brændt derefter. Medarbejderen tør ikke skifte sikring mere. Mail fra CK: : Maskinen bliver ved med at slå sikringen fra. Der var tekniker på igår og han fik gang i maskinen men den har slået sikringen fra 4 gange siden. Lørdag aften er den slået fra og maskinen lugter brændt derefter. Medarbejderen tør ikke skifte sikring mere. Mail fra CK: : Maskinen bliver ved med at slå sikringen fra. Der var tekniker på igår og han fik gang i maskinen men den har slået sikringen fra 4 gange siden. Lørdag aften er den slået fra og maskinen lugter brændt derefter. Medarbejderen tør ikke skifte sikring mere. Mail fra CK: : Maskinen bliver ved med at slå sikringen fra. Der var tekniker på igår og han fik gang i maskinen men den har slået sikringen fra 4 gange siden. Lørdag aften er den slået fra og maskinen lugter brændt derefter. Medarbejderen tør ikke skifte sikring mere.,"['130301316', '130301529', '132000000', '130301715']","[2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO025274,Fejlsøgning på maskinen: Melder vandflow fejl igen. (Besøgt d.02/01-23 med samme fejl meddelelse).  ,['130302388'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000746,Melder flow error Melder flow error Melder flow error Melder flow error,"['130301931', '130301377', '130301530', '130302102']","[2.0, 1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO018597,Vil ikke registrere tabs i den blå rensenøgle. Kunden kan ikke køre rens på maskinen. ,['130301259'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO022806,"Ring i dag for info om tid for besøg.
Der var vand på bord under maskine her til morgen.
Der kommer en sislende lyd, det lyder som om vand siver inde i maskinen.",['130301652'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO027169,"Besøg må IKKE være mellem kl. 9 - 13.
Auto steamer funger ikke. Hver anden gang stopper den for tidligt og hver anden gang fortsætter den til varmt mælk løber over",['130301860'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO006286,Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind. Fra mail: Kaffemaskine trækker ikke mælk ind.,"['130301492', '130301845', '115906', '130302366', '130301874', '130302066', '130302088', '130301773']","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO011969,Den har problemer med at lave produkter med mælk Den har problemer med at lave produkter med mælk Den har problemer med at lave produkter med mælk,"['130301127', '130301128', '130301535']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO042929,"Melder piston fejl og står slukket, da de ikke kan komme væk fra fejl. Melder piston fejl og står slukket, da de ikke kan komme væk fra fejl.","['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO019002,"Fejlsøge på køleskab for NEO. Køler ikke længere, viser temp. 16 grader. Vil gerne have besøg i dag eller i morgen.",['130302396'],[1.0],Modul BW4Neo mælk med front TP,Nedbrud
WO023324,"Ved americano og vand, kommer der kun vand ud af det ene udløb og resten løber ved siden af om bagved.",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO044664,Blokeret kværn. ,['130301263'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 230V,Nedbrud
WO031388,Maskinen bliver ved at bede om rens (røde tabletter) selvom den har kørt rens.,['130302070'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO031180,"Maskinen drypper vand igen for 4. gang. Der er vådt under maskinen og den laver skjolder på bordet.
14/06 - update Den giver ingen mælk ved mælkedrikke.",['130301893'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO047754,"Der kommer ret meget vand ud af maskinen ved siden af udleveringshovedet, som om der er noget der ikke sidder korrekt.  En Americano bliver ex. ikke ret stor. Der kommer ret meget vand ud af maskinen ved siden af udleveringshovedet, som om der er noget der ikke sidder korrekt.  En Americano bliver ex. ikke ret stor.","['130301686', '130301175']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO040564,"Kan ikke færdiggøre rengøring, vil ikke registrere grumseskuffe når de tømmer denne, samt muligvis problemer med rød rensenøgle. ",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO002382,Laver små kopper og det smager meget bittert. ,['130305527'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO038246,Stift i rød rensenøgle er knækket. (han ville gerne at vi tjekkede blå rensenøgle også)  Stift i rød rensenøgle er knækket. (han ville gerne at vi tjekkede blå rensenøgle også)  Stift i rød rensenøgle er knækket. (han ville gerne at vi tjekkede blå rensenøgle også) ,"['130305981', '130302422', '130302385']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO017920,"Kan ikke køre rens.
Første gang melder den noget med vandtilførelsen.

 Kan ikke køre rens.
Første gang melder den noget med vandtilførelsen.

","['130305539', '130306180']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO027968,Giver for meget i latte og cappuccino.,['130301805'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO002475,"Anne mistænker at maskiner slår relæ, da de er det eneste som er koblet på denne gruppe. 
 Anne mistænker at maskiner slår relæ, da de er det eneste som er koblet på denne gruppe. 
","['130302193', '130302194']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO022692,"Noter venligst serie nr.
Touchdisplay reagerer meget langsomt og nogle gange slet ikke.
Maskine: BW3 CTS ( Det er den første i baren)
",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO002462,Melder flowerror,['130301342'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO006161,Maskinen er utæt.,['102128'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO047022,"Kommer ikke mælk ud af udløb, men lander i stedet vand og mælk ud under maskine.",['130301492'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO025576,Melder vandflowfejl Melder vandflowfejl,"['130302200', '130302403']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO033920,"Maskine slår strømmen, når de forsøger at tænde maskinen. Nogle gange vil maskinen slet ikke prøve at tænde.",['130301214'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO014362,"tekst fra mail: Vores termoplan I receptionen blinker i displayet, under hele renseprocessen. tekst fra mail: Vores termoplan I receptionen blinker i displayet, under hele renseprocessen.","['132000000', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO018287,Maskinen giver kun  mælk hver 2 gang.   Maskinen giver kun  mælk hver 2 gang.   Maskinen giver kun  mælk hver 2 gang.  ,"['130302197', '130302294', '130302244']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO005241,Problemer ved rens stopper ved rød rensenøgle. Problemer ved rens stopper ved rød rensenøgle. Problemer ved rens stopper ved rød rensenøgle. Problemer ved rens stopper ved rød rensenøgle.,"['130302366', '130302031', '130302294', '130301923']","[1.0, 1.0, 4.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034319,Ved rengøringsprogram kommer der vand ud under maskinen. ,['130302298'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO002148,"Den ene maskine kan ikke fuldføre rense program, og går i stå. Selv hvis vi laver reset eller lignende, så fuldføre den ikke programmet, og derved låser sig selv, og kan ikke bruges. Den ene maskine kan ikke fuldføre rense program, og går i stå. Selv hvis vi laver reset eller lignende, så fuldføre den ikke programmet, og derved låser sig selv, og kan ikke bruges.","['130302313', '130304345']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
