Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO010144,"Maskinen har en mislyd, det lyder som noget, der drejer. Lyden er der hele tiden, og hun synes, det lyder som om, den muligvis kommer fra kakaodelen. Hun havde maskinen skilt ad i morges men kunne umiddelbart ikke se, at noget sad forkert, eller hvor lyden kommer fra.",['130302053'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010154,"Fra mail: Vores kaffemaskine har brug for hjælp, da vandet drypper under maskinen ( billede 1) , og den derfor i dag har brygget mindre kopper, end den plejer. Efter dagens renseprogram så det ud som billede 2.
Der har været lidt utæthed omkring afløbsslangen under maskinen, hvor det dagligt drypper fra samlingen (Se det sidste billede), men det her er helt galt.
Butikken er åben fra kl. 8.45, I kan evt. kontakte Thomas Orloff på 60603090 inden kl. 9 eller ringe til butikken på 71747276 efter kl. 10.
Vedhæftet to billeder af problemet.",['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO010160,"Maskinen vil ikke give mælk, og den lyder ikke så godt. Maskinen vil ikke give mælk, og den lyder ikke så godt. Maskinen vil ikke give mælk, og den lyder ikke så godt. Maskinen vil ikke give mælk, og den lyder ikke så godt.","['132000000', '130302287', '130301923', '130302194']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO010179,Vil ikke reg. den røde rensenøgle,['130301369'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010183,Mail fra Kontra: fejl i status-styreenhed,['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO010186,"Problemer med mælkedrikke. Ser ud til der kommer for lidt mælk i.

HElst besøg fra morgenstunden af. Tine er der fra 6.30.",['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO010204,"Fra mail: Har snakket med Jan, han er på sagen.
Kommentar tilføjet: Det er kun når rengørings programmet bliver kørt, Og den når til mælkerens delen. Så står det ud med vand mellem kaffe og køler delen..Jeg lukker maskinen indtil det er fixet. Så vi kun kører med filter kaffe. Afløbs Pumpen er blevet skiftet til ny så det problem er fixet. Fra mail: Har snakket med Jan, han er på sagen.
Kommentar tilføjet: Det er kun når rengørings programmet bliver kørt, Og den når til mælkerens delen. Så står det ud med vand mellem kaffe og køler delen..Jeg lukker maskinen indtil det er fixet. Så vi kun kører med filter kaffe. Afløbs Pumpen er blevet skiftet til ny så det problem er fixet.","['130301307', '130302201']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010208,"Den maskine i morgenmadsrestauranten, der står alene (den nyeste): De kan ikke dreje den blå rensenøgle.",['130301963'],[2.0],Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 380V,Nedbrud
WO010212,Fra mail: Den går i stå midt i rengøringen. Fra mail: Den går i stå midt i rengøringen.,"['130302266', '130302274']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF 2M RL TC 230V,Nedbrud
WO010218,"Fra mail: På maskine nr. 2 svinger det meget med hvor meget kaffe der kommer i kopperne
 Fra mail: På maskine nr. 2 svinger det meget med hvor meget kaffe der kommer i kopperne
 Fra mail: På maskine nr. 2 svinger det meget med hvor meget kaffe der kommer i kopperne
","['130301317', '130301624', '130301284']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO010231,Melder koger ikke klar - kunde har prøvet at genstarte uden held,['130305722'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010236,Skærm reagere ikke Skærm reagere ikke,"['130302272', '130302273']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO010237,Kan ikke brygge i reservoir,['130301383'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO010251,tilslutningsslange defekt,['130304490'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010255,Stopper til i kakao,['130305966'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010256,Slange til Espresso er knækket,['130301535'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010261,"Maskinen kan ikke finde ud af, at der er mælk i beholderen. Den beder konstant om hjælp. Kan lige pt. kun sælge alm kaffe derpå.",['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010267,Vand flow fejl Vand flow fejl Vand flow fejl,"['130301129', '130302385', '130302194']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO010290,"LAver for meget foam til deres kopper nu.
Helst besøg om morgenen.",['130302240'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO010303,"Maskine i Lounge: Der siver vand ud, når de tager kakao + Den larmer i slutningen af autorens.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO010319,Lang tid om at køre renseprogram. Tager over 1 time. Lang tid om at køre renseprogram. Tager over 1 time. Lang tid om at køre renseprogram. Tager over 1 time. Lang tid om at køre renseprogram. Tager over 1 time.,"['130302294', '130302199', '130302263', '130302244']","[2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010326,"Flow error ved americano. Evt tilstoppet ventil. 
Maskinen melder også change filter
Er oprettet på seperat ordre.  Flow error ved americano. Evt tilstoppet ventil. 
Maskinen melder også change filter
Er oprettet på seperat ordre. ","['130301522', '130301535']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010354,"Maskinen går i sort skærm (lukker ned) når de skal køre rens.
",['130302109'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010356,Maskinen TH. - Espressoshots giver for lidt Maskinen TH. - Espressoshots giver for lidt Maskinen TH. - Espressoshots giver for lidt Maskinen TH. - Espressoshots giver for lidt Maskinen TH. - Espressoshots giver for lidt,"['130301318', '130301638', '130301773', '131000008R', '130301535']","[1.0, 2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010358,Vil ikke give mælk - de kan se det kommer op i slangen og så sker der ikke mere.,['130301137'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010360,Køl fryser mælken,['130301752'],[1.0],Køleskab BW3,Nedbrud
WO010363,"Maskinen beder om rens kort tid efter, at de har renset den. Og den går i stå ved step 2-3. De har filmet det, så I kan se, hvad de oplever, når I kommer derud. Maskinen beder om rens kort tid efter, at de har renset den. Og den går i stå ved step 2-3. De har filmet det, så I kan se, hvad de oplever, når I kommer derud. Maskinen beder om rens kort tid efter, at de har renset den. Og den går i stå ved step 2-3. De har filmet det, så I kan se, hvad de oplever, når I kommer derud. Maskinen beder om rens kort tid efter, at de har renset den. Og den går i stå ved step 2-3. De har filmet det, så I kan se, hvad de oplever, når I kommer derud.","['130301346', '130301843', '130301785', '130301862']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO010364,Halve kopper med mælk. Halve kopper med mælk. Halve kopper med mælk.,"['130301715', '130301127', '130301535']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO010383,Laver halve kopper på drikke med mælk + den er meget langsom Laver halve kopper på drikke med mælk + den er meget langsom Laver halve kopper på drikke med mælk + den er meget langsom Laver halve kopper på drikke med mælk + den er meget langsom Laver halve kopper på drikke med mælk + den er meget langsom Laver halve kopper på drikke med mælk + den er meget langsom,"['130302197', '132000000', '130302294', '130302244', '130302244', '130302194']","[1.0, 1.0, 4.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO010398,Maskinen lækker vand.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO010415,"Fylder ikke mælkedrikke nok op i koppen.
Alm. kaffe fyldes heller ikke helt op, men det er på mælken, det er værst.  Fylder ikke mælkedrikke nok op i koppen.
Alm. kaffe fyldes heller ikke helt op, men det er på mælken, det er værst.  Fylder ikke mælkedrikke nok op i koppen.
Alm. kaffe fyldes heller ikke helt op, men det er på mælken, det er værst.  Fylder ikke mælkedrikke nok op i koppen.
Alm. kaffe fyldes heller ikke helt op, men det er på mælken, det er værst. ","['130301922', '130302396', '130301535', '132000000']","[1.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010416,"De kan ikke lukke lågen, for så vil føleren ikke registrere mælken. Mælken skal stå på en hel bestemt måde, for at den registrerer det.",['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010437,Maskinen lækker vand bagfra. Maskinen lækker vand bagfra.,"['130302194', '130304345']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO010459,"Skærmen virker ikke, den reagerer ikke, når de trykker på den. Hun har prøvet at slukke og tænde den, men det hjælper ikke.",['130301719'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO010464,"Maskinen kører, men bliver ved med at melde flow error.",['131000008R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010465,Maskinen lækker en del vand.,['130305966'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO010476,Vil ikke reg den røde rensenøgle under rens.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010481,Melder for stor kaffemængde.,['130302052'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010482,Laver næsten intet mælkeskum. Laver næsten intet mælkeskum.,"['130301922', '130301127']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010483,"Giver ikke mælkeskum, i stedet giver den vand. Giver ikke mælkeskum, i stedet giver den vand. Giver ikke mælkeskum, i stedet giver den vand.","['130301563', '130301250', '130301128']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010484,"En af maskinerne vil ikke steame.
Vil du tjekke sn.",['130301643'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010485,Fra mail: Føler til mælk er gået i stykker. Den skriver hele tiden der mangler mælk.,['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010496,Flyder over i step 8 i renseprogram - oversvømemlse.,['130305966'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO010517,Køleskab køler ikke,['130301530'],[1.0],Køleskab BW3,Nedbrud
WO010557,Vil ikke give kakao,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010560,"Mail fra CK Søndag: Enten kommer der ikke noget mælk i koppen, eller så kommer der meget lidt mælk.

 Mail fra CK Søndag: Enten kommer der ikke noget mælk i koppen, eller så kommer der meget lidt mælk.

 Mail fra CK Søndag: Enten kommer der ikke noget mælk i koppen, eller så kommer der meget lidt mælk.

","['130301715', '130301250', '130301563']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010564,Mail fra CK søndag: Kaffemaskinen slår strømmen så vi har været nød til at slå kaffemaskinen fra i sikrings skabet for ellers slår den hele gruppen som er vist på billederne Mail fra CK søndag: Kaffemaskinen slår strømmen så vi har været nød til at slå kaffemaskinen fra i sikrings skabet for ellers slår den hele gruppen som er vist på billederne,"['130301316', '130301715']","[2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010566,JR: Larmer i spinnel,['130301837'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010568,Nu giver den ingen mælk Nu giver den ingen mælk Nu giver den ingen mælk Nu giver den ingen mælk,"['130301338', '130301715', '130302074', '130301535']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010575,Melder filterskift,['130500009'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010576,Mail fra CK: Bentax kaffemaskin lækker vand bag maskinen.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS Kold mælk R,Nedbrud
WO010579,melder Milk low,['130301901'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010580,"Går i stå i renseprogram, step 2.",['130301638'],[2.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010583,"med kaffegrums, og den giver waterflow error. Der kommer stadigvæk også lidt vand ud under maskinen. med kaffegrums, og den giver waterflow error. Der kommer stadigvæk også lidt vand ud under maskinen.","['130302309', '130305718']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO010590,"Steamer mælken for varmt, op til 70 grader.",['130301860'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010609,Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens. Utæt ved drypbakke - der løber vand ud over det hele når de kører rens.,"['130302251', '130302199', '130302025', '130302268', '132000000', '130302244', '130302263', '130302313']","[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010610,"Melder fejl på boiler. 
Vil gerne have repareret autosteam. 
Skiftet ntc føler, renset i steam indgang for vand
Kalket helt til…. Melder fejl på boiler. 
Vil gerne have repareret autosteam. 
Skiftet ntc føler, renset i steam indgang for vand
Kalket helt til….","['130301860', '130301811']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010614,Lægger lidt vand under rens. Har slukket for maskinen.,['130301327'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010637,"Lægger noget vand under maskinen ved højre fod.
",['130301529'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010638,Maskine slår hfi-relæet. ,['130302205'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO010647,Kakao blandes ned i mælkebeholderen.,['130302346'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010653,Registrer ikke rensenøgle. Maskine kan ikke bruges. ,['130301369'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010660,"Går i stå i renseprogram, step 2.",['130301785'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010682,Lækker vand fra bunden.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO010696,Kaffemaskine efter rengøring bliver ved med at gå tilbage til første step af rengøring se foto Kaffemaskine efter rengøring bliver ved med at gå tilbage til første step af rengøring se foto,"['130301638', '130301917']","[2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010706,Utæt.,['130302088'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010741,"Scandlines melder om fejl på 2 af deres maskiner.
Den laver ofte kun halve kopper af capuccino/latte Scandlines melder om fejl på 2 af deres maskiner.
Den laver ofte kun halve kopper af capuccino/latte","['132000000', '130301922']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010742,"Scandlines melder om fejl på 2 af deres maskiner.
Drypper vand ud af maskine og ryster og larmer når den kværner. ",['130301316'],[4.0],Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO010749,Lægger en del vand under rens.,['130302346'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO010753,"Rengøring er i gang, step 7 ud af 7, sidder fast og har gjort det i en time. 
",['130302294'],[4.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO010761,Fra mail: Maskinen melder powder error tit.,['130301280'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010764,"Under rengøring kommer vandet ikke ud, hvor det skal. I stedet lækker den vand ned i skabet nedenunder, hun kan umiddelbart ikke se, hvor det kommer fra. ",['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010767,"Kd stadig løbet tør for mælketabs, og endnu ikke fået fra eget lager endnu.
Jeg bestiller en omgang til dem, og vil gerne bede jer komme der ud forbi inden weekenden med mælketabs. ",['216000025'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO010772,Piston Error Piston Error,"['130301624', '130301280']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010781,Ved brug tager maskinen strømmen på den sikringsgruppe den er tilkoblet. Ved brug tager maskinen strømmen på den sikringsgruppe den er tilkoblet.,"['130302269', '130301327']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO010783,Maskinen producerer kun halve kopper. Maskinen producerer kun halve kopper. Maskinen producerer kun halve kopper. Maskinen producerer kun halve kopper.,"['130301923', '130301715', '130301137', '130301535']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO010794,Utæt ved rengøring - forsøgt flere gange.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO010810,"Steamboiler error, flow error ved Americano",['130301638'],[2.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010821,Flowerror Flowerror,"['130301535', '130301522']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO010822,"De har i weekenden haft problemer med, at maskinen ikke ville suge mælk op. Den ville ikke lørdag, men de fik den til at virke igen senere på dagen. Men søndag var det galt igen. I morges bad den om rengøring på en mærkelig måde, de vil gerne have en tekniker forbi til at tjekke den. De har i weekenden haft problemer med, at maskinen ikke ville suge mælk op. Den ville ikke lørdag, men de fik den til at virke igen senere på dagen. Men søndag var det galt igen. I morges bad den om rengøring på en mærkelig måde, de vil gerne have en tekniker forbi til at tjekke den. De har i weekenden haft problemer med, at maskinen ikke ville suge mælk op. Den ville ikke lørdag, men de fik den til at virke igen senere på dagen. Men søndag var det galt igen. I morges bad den om rengøring på en mærkelig måde, de vil gerne have en tekniker forbi til at tjekke den. De har i weekenden haft problemer med, at maskinen ikke ville suge mælk op. Den ville ikke lørdag, men de fik den til at virke igen senere på dagen. Men søndag var det galt igen. I morges bad den om rengøring på en mærkelig måde, de vil gerne have en tekniker forbi til at tjekke den.","['130301922', '132000000', '130301317', '130301624']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010824,Maskinen lækker vand fra mælkedelen. De har lukket for vandet for at stoppe det.,['X130302082'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
