Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO010030,7700,2022-01-04 08:20:00,2022-01-04 11:04:00,B1142718,B1142718,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Melder komponentfejl og har problemer med at udlevere kakao,,38523.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,4.0
WO010049,1117,2022-01-04 12:16:00,2022-01-04 13:36:00,BW074797,BW074797,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Piston error,,241492.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO010051,2620,2022-01-04 10:20:00,2022-01-04 12:58:00,BW140492,BW140094H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Vand I mælken,,202573.0,130301715,116819,Milk Heating Coil TP,1.0
WO010059,2150,2022-01-04 13:11:00,2022-01-04 14:37:00,B1137309,B1137309,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Drypper fra slange og ned på gulvet. De kan ikke se om vandet kommer fra maskinen th eller tv.,,,130304345,1449089,Slange Tilslutning  3/8L 3/8L 2m,1.0
WO010108,8400,2022-01-06 12:15:00,2022-01-06 12:44:00,BW158595,BW158595,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,"Maskinen beder om rensning kort tid efter, at de sidst har renset den.",,50052.0,130301361,105208,Rep kit for ledning til 24V bryg motor ,1.0
WO010124,2450,2022-01-05 14:33:00,2022-01-05 16:35:00,BW141932,BW083775H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Maskinen laver ½ kopper. Den melder også change filter. Aftalt med Gitte, at tekniker vurderer ift. filterskifte, da maskinen skal skiftes og serviceaftale er opsagt pr. 31/1-2022.","Tid: 2t 30m (rens 30m)
Kørsel: ja

Maskinen står til service. SS har opjusteret tæller ved sidste besøg.",486517.0,130302366,131232,Andenæb TP,1.0
WO010130,4040,2022-01-06 09:13:00,2022-01-06 10:21:00,BW117594,BW040593B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Kaffen er tynd.
Kaffepuk er helt våd.
Lars - 51 38 25 62",,72966.0,130301318,104819,"O-ring 10,82x1,78 TP",1.0
WO010130,4040,2022-01-06 09:13:00,2022-01-06 10:21:00,BW117594,BW040593B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Kaffen er tynd.
Kaffepuk er helt våd.
Lars - 51 38 25 62",,72966.0,130301283,104492,Mobile piston TP,1.0
WO010144,7100,2022-01-06 14:25:00,2022-01-06 15:07:00,BW140104,BW140104,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Maskinen har en mislyd, det lyder som noget, der drejer. Lyden er der hele tiden, og hun synes, det lyder som om, den muligvis kommer fra kakaodelen. Hun havde maskinen skilt ad i morges men kunne umiddelbart ikke se, at noget sad forkert, eller hvor lyden kommer fra.",,38838.0,130302053,121147,Blæser for kakaomodul TP,1.0
WO010154,2100,2022-01-06 12:32:00,2022-01-06 14:11:00,B1136651,B1142821H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,"Fra mail: Vores kaffemaskine har brug for hjælp, da vandet drypper under maskinen ( billede 1) , og den derfor i dag har brygget mindre kopper, end den plejer. Efter dagens renseprogram så det ud som billede 2.
Der har været lidt utæthed omkring afløbsslangen under maskinen, hvor det dagligt drypper fra samlingen (Se det sidste billede), men det her er helt galt.
Butikken er åben fra kl. 8.45, I kan evt. kontakte Thomas Orloff på 60603090 inden kl. 9 eller ringe til butikken på 71747276 efter kl. 10.
Vedhæftet to billeder af problemet.","Jeg videresender mailen med billederne til AFM.
----------------
Mælkecoil var utæt og havde dårlig gennemgang - skiftet. Ydermere har jeg opdateret maskinens software fra 1.12.1-1 til 1.23.0, og dertilhørende kørt rengøring. 
Tid: 2t
Kørsel: ja",33966.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO010218,4970,2022-01-10 09:41:00,2022-01-10 13:39:00,BW144397,BW144397B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud,Nedbrud,"Fra mail: På maskine nr. 2 svinger det meget med hvor meget kaffe der kommer i kopperne
","To maskiner fejlmeldes
Maskine har kun kørt 48280 kopper ",68466.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO010218,4970,2022-01-10 09:41:00,2022-01-10 13:39:00,BW144397,BW144397B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud,Nedbrud,"Fra mail: På maskine nr. 2 svinger det meget med hvor meget kaffe der kommer i kopperne
","To maskiner fejlmeldes
Maskine har kun kørt 48280 kopper ",68466.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO010236,FO-100,2022-01-08 11:00:00,2022-01-08 12:08:00,BW078367,BW078367,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Skærm reagere ikke,,537281.0,130302273,127164,Display uden elektronik TP,1.0
WO010256,2820,2022-01-10 10:09:00,2022-01-10 11:52:00,BW083517,BW083517,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Slange til Espresso er knækket,"Tid: 2t
Kørsel: ja

Jeg har justeret begge deres maskiner, samt opskrifterne. De passede ikke med hvad de burde være og hvad kværnene kværnede. Begge maskiners udløbstid er efterset og er inde for kundens parametre. ",249237.0,130301535,108793,Ventil Pakning TP,1.0
WO010261,9900,2022-01-10 14:26:00,2022-01-10 14:31:00,BW151597,BW151597,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Maskinen kan ikke finde ud af, at der er mælk i beholderen. Den beder konstant om hjælp. Kan lige pt. kun sælge alm kaffe derpå.",,27382.0,130301845,118093,Mælkeslange Kort TP,1.0
WO010267,4400,2022-01-11 09:10:00,2022-01-11 11:55:00,B1142092,B1142092,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Vand flow fejl,De har ikke haft slukket for vandet i bygningen,50639.0,130301129,101212,Lille eftersyns kit for BW4c,1.0
WO010290,9000,2022-01-11 08:47:00,2022-01-11 09:00:00,B1137757,B1137757,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"LAver for meget foam til deres kopper nu.
Helst besøg om morgenen.",,69872.0,130302240,126676,Spildbakke dæksel for BW4c,1.0
WO010356,2300,2022-01-12 09:48:00,2022-01-12 11:30:00,BW083519,BW083519,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Maskinen TH. - Espressoshots giver for lidt,Pumpen på hydraulikmodulet var defekt. Jeg skiftede modulet ud. Det gamle modul har kun kørt 7000 kopper.,295891.0,131000008R,118922R,Modul BW3 Hydraulik CBT/CT/CTS TP OMBYT,1.0
WO010364,2100,2022-01-12 10:20:00,2022-01-12 11:48:00,BW141580,BW134808H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Halve kopper med mælk.,,175640.0,130301127,101210,Mælkepumpe kit for BW3,1.0
WO010383,6900,2022-01-13 14:30:00,2022-01-13 14:49:00,200150005,200150005,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,Laver halve kopper på drikke med mælk + den er meget langsom,,13464.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO010383,6900,2022-01-13 14:30:00,2022-01-13 14:49:00,200150005,200150005,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,Laver halve kopper på drikke med mælk + den er meget langsom,,13464.0,132000000,120701,Mælkepumpe TP,1.0
WO010383,6900,2022-01-13 14:30:00,2022-01-13 14:49:00,200150005,200150005,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,Laver halve kopper på drikke med mælk + den er meget langsom,,13464.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,4.0
WO010464,2500,2022-01-14 09:11:00,2022-01-14 10:27:00,BW083516,BW083516,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Maskinen kører, men bliver ved med at melde flow error.","Hun siger, at teknikeren, der var der sidst (FK den 10/1), sagde, at hvis der blev ved med at være problemer, skulle der gøres noget andet, og at han ville snakke med en kollega om det.
Vi har været her flere gange på samme, har skiftet hydralik",371196.0,131000008R,118922R,Modul BW3 Hydraulik CBT/CT/CTS TP OMBYT,1.0
WO010476,1117,2022-01-14 13:29:00,2022-01-14 15:02:00,B1142839,B1142839,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vil ikke reg den røde rensenøgle under rens.,,11583.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO010482,2200,2022-01-14 14:01:00,2022-01-14 15:38:00,BW087766,BW134216H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Laver næsten intet mælkeskum.,,46261.0,130301127,101210,Mælkepumpe kit for BW3,1.0
WO010483,5620,2022-01-14 15:15:00,2022-01-14 16:27:00,BW146995,BW146995,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Giver ikke mælkeskum, i stedet giver den vand.",,24749.0,130301128,101211,Renseblock kit for BW3,1.0
WO010484,2300,2022-01-14 10:51:00,2022-01-14 12:11:00,BW083519,BW069857S,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"En af maskinerne vil ikke steame.
Vil du tjekke sn.",,,130301643,115916,Pressure Switch Steammodul TP,1.0
WO010560,6600,2022-01-17 14:15:00,2022-01-17 16:30:00,BW140258,BW140258,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mail fra CK Søndag: Enten kommer der ikke noget mælk i koppen, eller så kommer der meget lidt mælk.

",,31668.0,130301715,116819,Milk Heating Coil TP,1.0
WO010580,2765,2022-01-17 13:00:00,2022-01-17 14:30:00,BW164605,100105460H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Går i stå i renseprogram, step 2.","Tid: 1t 30m (skulle kalibrere maskinen ved siden af også så de lød / kørte ens).

Kørsel: nej (på anden sag ved kunden).",45759.0,130301638,115906,Stempel for ventil TP,2.0
WO010609,3000,2022-01-19 09:40:00,2022-01-24 11:11:00,B1142270,10019226H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Utæt ved drypbakke - der løber vand ud over det hele når de kører rens.,"Tid: 5 timer - MB
Kørsel: ja x2

Tid: 5 timer - TO
Kørsel: ja

OBS på at der har været 2 teknikere ude på denne sag over 3 dage, og at reservedele er trukket fra forskellige reservedelslagere.",15917.0,130302025,120889,Rengøringssystem for mælk BW4,1.0
WO010660,2765,2022-01-19 10:56:00,2022-01-19 12:53:00,BW164605,BW164605,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Går i stå i renseprogram, step 2.","Samme fejl som for to dage siden. Dagi tror, det måske er rensenøglen, det er galt med.",41654.0,130301785,117546,Rensenøgle komplet Kaffe TP,1.0
WO010821,4000,2022-01-24 09:09:00,2022-01-24 09:14:00,BW134615,BW134615,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Flowerror,,213197.0,130301535,108793,Ventil Pakning TP,1.0
WO010822,2820,2022-01-24 09:56:00,2022-01-24 11:45:00,BW118241,BW145303H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"De har i weekenden haft problemer med, at maskinen ikke ville suge mælk op. Den ville ikke lørdag, men de fik den til at virke igen senere på dagen. Men søndag var det galt igen. I morges bad den om rengøring på en mærkelig måde, de vil gerne have en tekniker forbi til at tjekke den.",,53932.0,132000000,120701,Mælkepumpe TP,1.0
WO010828,2840,2022-01-24 12:04:00,2022-01-24 13:25:00,BW083521,BW083521,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Fra mail: Her I mulighed for at komme mandag eller? da vores kaffemaskine lækker igen. Jeg har ikke mulighed for at sende billeder, men har dem på min mobil.",,559446.0,130301811,117724,Beslag for udløb TP,1.0
WO010837,6040,2022-01-24 14:53:00,2022-01-24 16:05:00,BW154574,BW154574,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Ønsker service + justering af kopper. ,,13645.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO010848,8000,,2022-01-24 15:00:00,BW052079,BW052079,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Når maskinen skal renses beder den om tabs.
Når de så sættes i, beder den om at man tager dem ud igen.
Denne ' dans' gentages et utal af gange, ind til at maskinen til sidst accepterer dem. ",,372208.0,130301259,104151,Magnet for rensenøgle,1.0
WO010857,1255,2022-01-24 14:08:00,2022-01-24 15:42:00,BW154162,BW154162,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Maskinen piver i cirka 10 sek. efter at have produceret espresso.,,189743.0,130301535,108793,Ventil Pakning TP,1.0
WO010857,1255,2022-01-24 14:08:00,2022-01-24 15:42:00,BW154162,BW154162,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Maskinen piver i cirka 10 sek. efter at have produceret espresso.,,189743.0,102128,,Udløbsslange for kaffe TP,1.0
WO010909,1411,2022-01-25 13:43:00,2022-01-25 15:18:00,BW072216,BW072216,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Maskinen melder at den mangler mælk.
Skærmen blinker en gang imellem.
Kaffen er ikke varm.",,341380.0,130301901,118710,Mælkeslange lang  BW 3,1.0
WO010939,8210,2022-01-26 12:57:00,2022-01-26 14:45:00,BW150239,BW150239,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Fra mail: flow error.,,,130301535,108793,Ventil Pakning TP,1.0
WO010939,8210,2022-01-26 12:57:00,2022-01-26 14:45:00,BW150239,BW150239,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Fra mail: flow error.,,,130301901,118710,Mælkeslange lang  BW 3,1.0
WO010997,2300,2022-01-28 08:08:00,2022-01-28 10:04:00,BW140661,BW140661,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Kaffen smager surt og kommer kun ud i små portioner,"Parkering bag bygningen
Fejlmelding kommet ind via mail, som ikke specificerede hvilken maskine. 
Spørg efter Lisbeth - tlf 32833416",41144.0,130301535,108793,Ventil Pakning TP,4.0
WO011030,9000,2022-01-31 07:35:00,2022-01-31 09:41:00,B1142588,B1137500B,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vandflow fejl (igen),,50288.0,130302200,125724,Løfte ventil 2/2 ø6 DN4 BW4,1.0
WO011031,8000,2022-01-28 11:18:00,2022-01-28 14:33:00,BW077041,BW077041,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Steamer på venstre kaffemaskine problemer,,,130301624,115890,Fjedersæt for brygger TP,1.0
WO011042,2950,2022-01-31 11:47:00,2022-01-31 12:57:00,BW082715,BW082715,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Ifm. at de har fået ny bordplade, vil de gerne have maskinen flyttet lidt. De har derfor brug for en længere afløbsslange.","Vi havde egentlig talt om, at jeg bare skulle sende en til dem, men så begyndte han at tale om en anden slange ved tilslutning, så min tekniske viden rakte ikke rigtig.",171088.0,130301139,101226,Afløbsslange TP 16 MM x 2 M,1.0
WO011164,2820,2022-02-01 14:04:00,2022-02-01 15:02:00,BW118241,BW145303H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud Frisk mælk Thermoplan,Problemer med mælken igen - Giver kun vand ,"Vi har været der flere gange på samme problem iflg. kunden - derfor lavet det som en haster.
",54267.0,130301715,116819,Milk Heating Coil TP,1.0
WO011165,3000,2022-02-01 11:01:00,2022-02-01 12:47:00,200146862,200146862,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud Frisk mælk Thermoplan,Problemer med mælk,,36362.0,130301137,101224,Mælkepumpe Kit for BW4c,1.0
WO011214,2000,2022-02-02 10:57:00,2022-02-02 12:24:00,BW077071,BW141931H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Skummer ikke mælken,,326844.0,130301923,119414,O Ring 2.90X1.78 EPDM 291,1.0
WO011228,2200,2022-02-02 13:58:00,2022-02-02 16:44:00,BW065025,BW077054H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Giver mindre og mindre i kopperne, kun 1/2 fuld nu.",,70720.0,130301127,101210,Mælkepumpe kit for BW3,1.0
WO011228,2200,2022-02-02 13:58:00,2022-02-02 16:44:00,BW065025,BW141894B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Giver mindre og mindre i kopperne, kun 1/2 fuld nu.",,70720.0,130301673,116153,Varmelegeme for brygger 35W TP,1.0
WO011228,2200,2022-02-02 13:58:00,2022-02-02 16:44:00,BW065025,BW065025,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Giver mindre og mindre i kopperne, kun 1/2 fuld nu.",,70720.0,130301535,108793,Ventil Pakning TP,1.0
WO011271,2300,2022-02-03 13:25:00,2022-02-03 16:25:00,BW140661,BW096225B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Fejl ""Fyld på i højre kammer"" – trods den er fyldt. ","Modul nr: bw086739h sidder i maskinen, når jeg søger sidder den en anden på smedetoften, ved ikke om I kan rette

SLA - Det er rettet.",41347.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO011271,2300,2022-02-03 13:25:00,2022-02-03 16:25:00,BW140661,BW140661,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Fejl ""Fyld på i højre kammer"" – trods den er fyldt. ","Modul nr: bw086739h sidder i maskinen, når jeg søger sidder den en anden på smedetoften, ved ikke om I kan rette

SLA - Det er rettet.",41347.0,130301715,116819,Milk Heating Coil TP,1.0
WO011315,2625,2022-02-04 09:15:00,2022-02-04 11:25:00,BW141512,BW140104H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Utæt ved træk af mælk,Fjernet tristiksdåse uden jord. Sat stikprop fra køleskabet rigtig. Påtalt om de skal få rette det med strømmen til vandkøler.,354419.0,132000000,120701,Mælkepumpe TP,1.0
WO011357,1362,2022-02-05 10:34:00,2022-02-05 13:06:00,BW131545,BW096226B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Alle drikke virker ikke, melder ingen fejl",,66509.0,130301523,108579,Ventil med sokkel TP,1.0
WO011373,8220,2022-02-07 11:46:00,2022-02-07 15:55:00,BW088471,BW088471,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Går i stå i nr 4. og udløb falder ned,,207947.0,130301901,118710,Mælkeslange lang  BW 3,1.0
WO011373,8220,2022-02-07 11:46:00,2022-02-07 15:55:00,BW088471,BW088471,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Går i stå i nr 4. og udløb falder ned,,207947.0,130301529,108635,Ventil 2/2 indgang,1.0
WO011373,8220,2022-02-07 11:46:00,2022-02-07 15:55:00,BW088471,BW088471,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Går i stå i nr 4. og udløb falder ned,,207947.0,130301791,117591,Vandpumpe TP,1.0
WO011373,8220,2022-02-07 11:46:00,2022-02-07 15:55:00,BW088471,BW088471,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Går i stå i nr 4. og udløb falder ned,,207947.0,X130302082,121950,Renseblok piller TP,1.0
WO011378,4000,2022-02-07 09:13:00,2022-02-07 11:34:00,BW117439,BW128242H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Giver kun 1/2 kopper,,91851.0,132000000,120701,Mælkepumpe TP,1.0
WO011392,1360,2022-02-07 12:34:00,2022-02-07 13:34:00,BW150242,BW150242,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kan ikke justere kværnen finerere,,141772.0,130301522,108578,Luftventil tilslutningTP,1.0
WO011407,2900,2022-02-08 10:30:00,2022-02-08 12:57:00,200145381,B1139863H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud Frisk mælk Thermoplan,Vil ikke lave mælkeskum,"Mælkepumpen var defefekt (utæt), jeg skiftede ydermere indgangsventilen for mælk, og 3x ketsjere på de resterende ventiler. Kontraventil i renseblok så ok ud.

Jeg opdaterede maskinen fra 1.12.1-1 til 1.23.0, samt kalibrerede vand og kværne.

Tid: 2t 30m
Kørsel: ja",16978.0,130302282,127540,O Ring 3.00X3.00 EODM 75.5/KW75F BW4,1.0
WO011424,2000,2022-02-08 08:15:00,2022-02-08 10:10:00,BW070865,BW070865,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Steamarm virker ikke. ,,231960.0,130301643,115916,Pressure Switch Steammodul TP,1.0
WO011452,8660,2022-02-08 08:53:00,2022-02-08 13:32:00,200145515,200145515,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Problemer med mælken,,44656.0,130302199,125723,Løfte ventil 3/2 ø6 DN4 DN4,1.0
WO011455,6700,2022-02-08 12:45:00,2022-02-08 15:30:00,B1137357,B1137357,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Stopper i den sidste del af rense programmet. Hvor beholder for mælk skal tømmes. Men flueben kommer ikke frem så man kan afslutte. Kunde har prøvet at genstarte uden held. ,Efter udskift af mælkeslange ser jeg at den lækre med vand. Kan ikke umiddelbart ikke se hvor den er utæt. Prøver at køre regøring igen uden side plader for at finde lækage. Efter udskift af rensenøgle komplet kørt regørings program igen. ,,130302313,128896,Mælkeslange lang BW4,1.0
WO011462,2000,2022-02-08 12:34:00,2022-02-08 14:31:00,BW077071,BW077071,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Melder flow error. ,Har spurgt ind til om der har været lukket for vandet. Svaret var nej. ,327404.0,130301657,115953,Filter for flowmeter TP,1.0
WO011469,1577,2022-02-08 13:43:00,2022-02-08 16:10:00,BW065426,BW140101H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver ingen mælk og vil gerne have tunet drikkene,,229018.0,130301715,116819,Milk Heating Coil TP,1.0
WO011483,2770,2022-02-09 09:15:00,2022-02-09 11:22:00,BW051586,BW072216H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Filterskift og problemer med kaffe,,37723.0,130301127,101210,Mælkepumpe kit for BW3,1.0
WO011483,2770,2022-02-09 09:15:00,2022-02-09 11:22:00,BW051586,BW051586,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Filterskift og problemer med kaffe,,37723.0,130301893,118594,Indsugningsrør for mælkeslange TP,1.0
