Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO013510,8000,2022-03-29 10:30:00,2022-03-29 11:13:00,B1137356,B1137356,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan,Vil ikke give mælk. Har kørt renseprogram.,,241707.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,1.0
WO013510,8000,2022-03-29 10:30:00,2022-03-29 11:13:00,B1137356,B1137356,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan,Vil ikke give mælk. Har kørt renseprogram.,,241707.0,130301923,119414,O Ring 2.90X1.78 EPDM 291,1.0
WO013515,2770,2022-03-29 12:03:00,2022-03-29 13:53:00,BW074757,BW074757,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Mælk er meget vandet og maskine dosere ikke korrekt mængde,ASA - Der er 2 sager.,129839.0,130301535,108793,Ventil Pakning TP,1.0
WO013526,6950,2022-03-30 11:09:00,2022-03-30 12:08:00,200145969,200145969,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Melder vandflowfejl, både ved Americano og thevand og andre drikke.","ASA - Info kunde at vi prøver at komme forbi i dag, men ellers kommer i morgen. Det var OK.",38701.0,130302269,127140,Komplet ventil for BW4c boiler,1.0
WO013533,4100,2022-03-30 11:43:00,2022-03-30 13:32:00,200146918,B100062120H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Lille latte er for kold - 53 grader,"Kunden benytter ‘DRYK ærtedrik’. Jeg har skiftet mælkecoil, og sænket temperaturen i boileren for at komme carmeliseringen indvendigt i coilen til livs. 

Jeg har informeret og fremvist problemet for kunden ved at varme ærtemælk hurtigt op (som den bliver gennem coil), og jeg har anbefalet at kunden finder en ny mælkeløsning (Barista havredrik). Kunden har sagt at han overvejer det.

Hvis kunden har flere problemer angående mælkesystemet anbefaler jeg, at sælger skal tage kontakt til kunden og få kunden til at skifte mælk hvis de ønsker at forblive i servicekontrakten (hvis vi kan gøre sådan noget).

Tid: 1t 30m
Kørsel: ja
 ",26540.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO013577,1400,2022-03-30 11:27:00,2022-03-30 12:28:00,BW057497,BW057497,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Skyder dampen den forkerte vej,,142259.0,130301860,118390,Ntc føler TP,1.0
WO013578,8362,2022-03-30 13:15:00,2022-03-30 16:04:00,BW134228,BW134228,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Den viste ""flow Error"" fejl da rengøringsprogrammet blev startet. Nu popper denne fejl meddelse op hver gang maskinen startes, hvilket vil sige vi ikke kan bruge kaffemaskinen","BCA: Ifølge aftale med Jimmy fra Circle K sender Stellini maskinen tilbage og de skal derfor ikke betale for reparation.
SBS: Da de selv skifter filter, er der en eller anden fladpandethjernedødonkelpulendebåtnakke af en jammerhjerne der har lukket for vandet til vores kaffe maskine
Så i min optik så skal de selv betale for det hele.",58611.0,130301806,117705,Ventil 3/2 vejs,1.0
WO013578,8362,2022-03-30 13:15:00,2022-03-30 16:04:00,BW134228,BW134228,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Den viste ""flow Error"" fejl da rengøringsprogrammet blev startet. Nu popper denne fejl meddelse op hver gang maskinen startes, hvilket vil sige vi ikke kan bruge kaffemaskinen","BCA: Ifølge aftale med Jimmy fra Circle K sender Stellini maskinen tilbage og de skal derfor ikke betale for reparation.
SBS: Da de selv skifter filter, er der en eller anden fladpandethjernedødonkelpulendebåtnakke af en jammerhjerne der har lukket for vandet til vores kaffe maskine
Så i min optik så skal de selv betale for det hele.",58611.0,130302070,121459,Rensenøgle for mælk komplet TP,1.0
WO013578,8362,2022-03-30 13:15:00,2022-03-30 16:04:00,BW134228,BW134228,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Den viste ""flow Error"" fejl da rengøringsprogrammet blev startet. Nu popper denne fejl meddelse op hver gang maskinen startes, hvilket vil sige vi ikke kan bruge kaffemaskinen","BCA: Ifølge aftale med Jimmy fra Circle K sender Stellini maskinen tilbage og de skal derfor ikke betale for reparation.
SBS: Da de selv skifter filter, er der en eller anden fladpandethjernedødonkelpulendebåtnakke af en jammerhjerne der har lukket for vandet til vores kaffe maskine
Så i min optik så skal de selv betale for det hele.",58611.0,130301529,108635,Ventil 2/2 indgang,1.0
WO013578,8362,2022-03-30 13:15:00,2022-03-30 16:04:00,BW134228,BW134228,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Den viste ""flow Error"" fejl da rengøringsprogrammet blev startet. Nu popper denne fejl meddelse op hver gang maskinen startes, hvilket vil sige vi ikke kan bruge kaffemaskinen","BCA: Ifølge aftale med Jimmy fra Circle K sender Stellini maskinen tilbage og de skal derfor ikke betale for reparation.
SBS: Da de selv skifter filter, er der en eller anden fladpandethjernedødonkelpulendebåtnakke af en jammerhjerne der har lukket for vandet til vores kaffe maskine
Så i min optik så skal de selv betale for det hele.",58611.0,130301773,117469,Ventil 3 vejs,3.0
WO013578,8362,2022-03-30 13:15:00,2022-03-30 16:04:00,BW134228,BW134228,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Den viste ""flow Error"" fejl da rengøringsprogrammet blev startet. Nu popper denne fejl meddelse op hver gang maskinen startes, hvilket vil sige vi ikke kan bruge kaffemaskinen","BCA: Ifølge aftale med Jimmy fra Circle K sender Stellini maskinen tilbage og de skal derfor ikke betale for reparation.
SBS: Da de selv skifter filter, er der en eller anden fladpandethjernedødonkelpulendebåtnakke af en jammerhjerne der har lukket for vandet til vores kaffe maskine
Så i min optik så skal de selv betale for det hele.",58611.0,132000000,120701,Mælkepumpe TP,1.0
WO013588,2770,2022-03-31 09:48:00,2022-03-31 11:23:00,BW141002,BW141002,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Vil ikke starte op efter rens, melder fejl.","Tror hun mente det var noget med at den melder remove ground ?
Rigtig tæller står på : 81226
",93358.0,130302385,132067,Piston cleaning tab detection blue assy,1.0
WO013594,1577,2022-04-01 09:10:00,2022-04-01 10:30:00,20049389,100098121H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Larmer i kværn
Blinker i display
Skal logges på netværk (medbring computer)","SLA: Ringet ind af Casper Dreiøe

Afventer kunde ; Kundens vandtilslutning før vores tilslutning er utæt. De har vandskade i underskabet. De får en vvs’er ud at kigge på det. Vi bliver kontaktet når vvs’eren er færdig.

…!!!Jeg kunne finde rester af pakgarn i alle filtre. Jeg har derfor besluttet at der skal monteres en ny water block, filter, og en ny vandslange fra vandtilslutning frem til filter. Dette skal vi have med ind til kunden næste gang.

Maskinen er slukket indtil vvs’er har været der.

Coil er skiftet på Hydraulik.


MB tid: 4t 30m (totalt på sag / over 2 dage)
Kørsel: ja

Skiftet filter og slettet filtertæller.

Kværn er blevet kalibreret og vandtryk justeret.",13193.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,2.0
WO013594,1577,2022-04-01 09:10:00,2022-04-01 10:30:00,20049389,20049389,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Larmer i kværn
Blinker i display
Skal logges på netværk (medbring computer)","SLA: Ringet ind af Casper Dreiøe

Afventer kunde ; Kundens vandtilslutning før vores tilslutning er utæt. De har vandskade i underskabet. De får en vvs’er ud at kigge på det. Vi bliver kontaktet når vvs’eren er færdig.

…!!!Jeg kunne finde rester af pakgarn i alle filtre. Jeg har derfor besluttet at der skal monteres en ny water block, filter, og en ny vandslange fra vandtilslutning frem til filter. Dette skal vi have med ind til kunden næste gang.

Maskinen er slukket indtil vvs’er har været der.

Coil er skiftet på Hydraulik.


MB tid: 4t 30m (totalt på sag / over 2 dage)
Kørsel: ja

Skiftet filter og slettet filtertæller.

Kværn er blevet kalibreret og vandtryk justeret.",13193.0,130500006,428121140,Bestmax XL Filterpatron,1.0
WO013610,8000,2022-03-31 07:54:00,2022-03-31 13:46:00,B1137503,B1137503,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Genkørsel. Fejlsøgning på maskine efter besøg i går. Kunden oplyser den slet ikke vil noget i dag.,Genkørsel efter besøg d.30/03-22.,219218.0,130302268,127135,The og rengørings ventil kit BW4,1.0
WO013610,8000,2022-03-31 07:54:00,2022-03-31 13:46:00,B1137503,B1137503,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Genkørsel. Fejlsøgning på maskine efter besøg i går. Kunden oplyser den slet ikke vil noget i dag.,Genkørsel efter besøg d.30/03-22.,219218.0,130302269,127140,Komplet ventil for BW4c boiler,1.0
WO013610,8000,2022-03-31 07:54:00,2022-03-31 13:46:00,B1137503,B1137503,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Genkørsel. Fejlsøgning på maskine efter besøg i går. Kunden oplyser den slet ikke vil noget i dag.,Genkørsel efter besøg d.30/03-22.,219218.0,132000000,120701,Mælkepumpe TP,0.0
WO013617,2970,2022-03-31 12:03:00,2022-03-31 12:29:00,B1138991,B1138991,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Udskifte slange for kakaodrik, der er opdaget et hul i udleveringsslangen.",,92300.0,130302346,130335,O-Ring 13.95x2.62 EPDM,1.0
WO013619,3400,2022-03-31 10:38:00,2022-03-31 11:37:00,B1138994,B1138994,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Kan ikke udføre rengørings program pga. RØD rensenøgle registreres ikke ved isætning. Kunden har prøvet at se om der var fremmedlegemer i uden held.,,124305.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO013621,2450,2022-03-31 11:26:00,2022-03-31 13:28:00,BW134198,BW083234B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Kan ikke lave mælkedrikke.,"SLA: De sagde klart at de ikke laver numre i snow på hovedkontoret, det er kun til stationerne  - derfor intet nr.",,130301280,104484,Mobil piston komplet TP,1.0
WO013621,2450,2022-03-31 11:26:00,2022-03-31 13:28:00,BW134198,BW083234B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Kan ikke lave mælkedrikke.,"SLA: De sagde klart at de ikke laver numre i snow på hovedkontoret, det er kun til stationerne  - derfor intet nr.",,130301201,102534,Motor for brygger 24V TP,1.0
WO013623,6600,2022-04-01 08:15:00,2022-04-01 09:00:00,B1142720,B1142720,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Drypper vand fra slangen,,,130302346,130335,O-Ring 13.95x2.62 EPDM,1.0
WO013624,1219,2022-03-31 13:54:00,2022-03-31 14:53:00,BW148472,BW148472,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Vand under risten (bag maskinen) ,,,130301811,117724,Beslag for udløb TP,1.0
WO013643,4970,2022-04-05 08:28:00,2022-04-05 10:52:00,BW134546,BW134546,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"we have 2 Machines on Deck 7 in Berlin Express on FS Deutschland that we don´t use since 1 year. We start the machine and they works. we would like to have changed the hoses in the machine.
And we also have 2 Modules to pick up. Can you come on Board please.
","SLA: Kan ikke se maskinerne på deck7, derfor åbne sager - venligst påfør SN.

""we are in Rödby 8:45, 10:45, 12:45, …""

sag 1:2",80403.0,130301845,118093,Mælkeslange Kort TP,1.0
WO013644,4970,2022-04-05 08:28:00,2022-04-05 10:55:00,BW149051,BW149051,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"we have 2 Machines on Deck 7 in Berlin Express on FS Deutschland that we don´t use since 1 year. We start the machine and they works. we would like to have changed the hoses in the machine.
And we also have 2 Modules to pick up. Can you come on Board please.
","SLA: Kan ikke se maskinerne på deck7, derfor åbne sager - venligst påfør SN.

""we are in Rödby 8:45, 10:45, 12:45, …""

sag 2:2
",,130301845,118093,Mælkeslange Kort TP,1.0
WO013662,8220,2022-04-01 09:31:00,2022-04-01 10:14:00,BW088471,BW088471,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Skriver Piston Error.,,215217.0,130301361,105208,Rep kit for ledning til 24V bryg motor ,1.0
WO013669,2000,2022-04-01 11:30:00,2022-04-01 13:05:00,200154657,200154657,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Registrere ikke rensepiller. Det er den i kurbadet,,838.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO013676,2770,2022-04-01 12:17:00,2022-04-01 14:03:00,BW074790,16360578,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Beder om rengøring 2 x om aftenen + om morgenen
+ et af rørene er begyndt at dryppe. 
",,239365.0,130302031,120930,Rensenøgle for mælk TP,1.0
WO013676,2770,2022-04-01 12:17:00,2022-04-01 14:03:00,BW074790,16360578,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Beder om rengøring 2 x om aftenen + om morgenen
+ et af rørene er begyndt at dryppe. 
",,239365.0,130301535,108793,Ventil Pakning TP,1.0
WO013676,2770,2022-04-01 12:17:00,2022-04-01 14:03:00,BW074790,16360578,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Beder om rengøring 2 x om aftenen + om morgenen
+ et af rørene er begyndt at dryppe. 
",,239365.0,130302385,132067,Piston cleaning tab detection blue assy,1.0
WO013678,5500,2022-04-01 13:45:00,2022-04-01 14:43:00,200145325,200145325,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Suger stadig ikke mælk op. Måske hul på suge slange?
Når hun ""roder"" med slangen, virker den engang imellem.
Kunden ønsker den udbedret i dag d. 01/04-22.",STR: Tina vil rigtig gerne have dette udført i dag d.01/04-22.,2895.0,130302313,128896,Mælkeslange lang BW4,1.0
WO013699,8000,2022-04-01 13:13:00,2022-04-01 14:33:00,B1137503,B1137503,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Fejlsøgning på maskine. Efter nedbrud igen.,,219382.0,130302201,125725,Kontrol ventil ø4 BW4,1.0
WO013726,9850,2022-04-05 15:33:00,2022-04-05 18:06:00,310159186,310159186,Used,Nedbrud,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,Maskine til venstre justering af temp,,12583.0,130302367,131400,Drip tray RL,1.0
WO013728,1255,2022-04-04 09:49:00,2022-04-04 10:25:00,BW154162,BW154162,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Ingen tryk på streamarm. ,"SLA: Service fra i fredags ikke afsluttet.

Nyt modul var defekt. Udskiftning af modul. Modul bliver sendt retur til værksted.",202072.0,131000003R,107198R,Modul BW3 Steam TS/CTS TP OMBYT,1.0
WO013733,1410,2022-04-04 10:46:00,2022-04-04 12:19:00,BW150018,BW150018,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Kaffemaskine vil ikke trække mælk op ,Mælkecoil var blokeret.,36703.0,130301535,108793,Ventil Pakning TP,2.0
WO013733,1410,2022-04-04 10:46:00,2022-04-04 12:19:00,BW150018,BW150018H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Kaffemaskine vil ikke trække mælk op ,Mælkecoil var blokeret.,36703.0,130301715,116819,Milk Heating Coil TP,1.0
WO013733,1410,2022-04-04 10:46:00,2022-04-04 12:19:00,BW150018,BW150018,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Kaffemaskine vil ikke trække mælk op ,Mælkecoil var blokeret.,36703.0,130301806,117705,Ventil 3/2 vejs,1.0
WO013750,9000,2022-04-06 09:57:00,2022-04-06 11:27:00,200147327,200147327,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Vandet løber ud af maskinen.
Begge rensenøgler er meget stramme.
Maskine er slukket.",ASA - Sag r,27654.0,130301963,120257,Pakning o ring rensenøgle TP,2.0
WO013750,9000,2022-04-06 09:57:00,2022-04-06 11:27:00,200147327,200147327,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Vandet løber ud af maskinen.
Begge rensenøgler er meget stramme.
Maskine er slukket.",ASA - Sag r,27654.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO013750,9000,2022-04-06 09:57:00,2022-04-06 11:27:00,200147327,200147327,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Vandet løber ud af maskinen.
Begge rensenøgler er meget stramme.
Maskine er slukket.",ASA - Sag r,27654.0,130302193,125664,Møtrik for BW4c coil,2.0
WO013756,1358,2022-04-04 13:19:00,2022-04-04 14:13:00,B1139474,100025834B,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Melder vandflowfejl,,91962.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk,2.0
WO013756,1358,2022-04-04 13:19:00,2022-04-04 14:13:00,B1139474,B1139474,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Melder vandflowfejl,,91962.0,130302201,125725,Kontrol ventil ø4 BW4,1.0
WO013757,9520,2022-04-05 06:59:00,2022-04-05 07:33:00,B1135890,B1135890,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Der er knækket en stift af på den røde rensenøgle,ASA - De er ok med at besøg måske først er tirsdag formiddag.,,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO013768,1577,2022-04-05 12:59:00,2022-04-05 15:17:00,BW066264,BW098572B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Larmer når den brygger.,JR har allerede sag på anden maskine ved kunde til i morgen (5/4),282333.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO013768,1577,2022-04-05 12:59:00,2022-04-05 15:17:00,BW066264,BW098572B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Larmer når den brygger.,JR har allerede sag på anden maskine ved kunde til i morgen (5/4),282333.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO013788,1051,2022-04-05 09:38:00,2022-04-05 12:41:00,BW151422,BW138717H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Har ikke virket siden i torsdags.
Kan slet ikke lave kaffe. 
",,18498.0,130301844,118051,Ventilblok,1.0
WO013795,9000,2022-04-06 12:02:00,2022-04-06 15:57:00,B1142719,B1142719,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Fejlsøgning på maskine, lækker stadig vand. Tjek mængden på kaffe. Forhold i mænge af kaffe/drikke passer ikke.
Lovet udført i dag tirsdag/onsdag denne uge.",,37812.0,130302205,125778,Låg/varmelegeme for boiler BW4c,1.0
WO013795,9000,2022-04-06 12:02:00,2022-04-06 15:57:00,B1142719,B1142719,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Fejlsøgning på maskine, lækker stadig vand. Tjek mængden på kaffe. Forhold i mænge af kaffe/drikke passer ikke.
Lovet udført i dag tirsdag/onsdag denne uge.",,37812.0,130305722,134385,"NTC ø6 short BW4, BW4c",1.0
WO013802,1577,2022-04-05 14:32:00,2022-04-05 15:24:00,BW121525,BW072095B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Dosering – for lidt.
Larmer

",,189228.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO013802,1577,2022-04-05 14:32:00,2022-04-05 15:24:00,BW121525,BW072095B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Dosering – for lidt.
Larmer

",,189228.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO013802,1577,2022-04-05 14:32:00,2022-04-05 15:24:00,BW121525,121527,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Dosering – for lidt.
Larmer

",,189228.0,130301535,108793,Ventil Pakning TP,1.0
WO013803,2100,2022-04-06 11:16:00,2022-04-06 15:20:00,BW085801,BW085801,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Vandet løber tilbage, og ned i mælk.",Efterse stempler på renseblokken mellem pumper. Muligvis defekt renseblok.,329663.0,X130302082,121950,Renseblok piller TP,1.0
WO013803,2100,2022-04-06 11:16:00,2022-04-06 15:20:00,BW085801,BW085801,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Vandet løber tilbage, og ned i mælk.",Efterse stempler på renseblokken mellem pumper. Muligvis defekt renseblok.,329663.0,130301535,108793,Ventil Pakning TP,1.0
WO013803,2100,2022-04-06 11:16:00,2022-04-06 15:20:00,BW085801,BW085801,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Vandet løber tilbage, og ned i mælk.",Efterse stempler på renseblokken mellem pumper. Muligvis defekt renseblok.,329663.0,130301715,116819,Milk Heating Coil TP,1.0
WO013803,2100,2022-04-06 11:16:00,2022-04-06 15:20:00,BW085801,BW085801,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Vandet løber tilbage, og ned i mælk.",Efterse stempler på renseblokken mellem pumper. Muligvis defekt renseblok.,329663.0,130301773,117469,Ventil 3 vejs,1.0
WO013814,3770,,2022-04-20 15:56:02,BW140249,BW140249,Used,,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mailet KJ (Bornholm)
Skift af H-modul. H-modul afsendt 4/4 fra Svenstrup.

SLA: Novolo har sagt vi skal genbruge rek nr. FWKD0479605.",Mailet sagsnummer til karina d. 5/4. ASA.,,131000009R,122469R,Modul BW3 Hydraulik CTMC/CBTM P TP OMBYT,1.0
